,Number_of_Bedrooms,Months_Since_Jan_2010,Relative_of_Listings_Consistent_Between_Years,Relative_Change_in_Number_of_Listings,Relative_Change_in_Median_Price,Relative_Change_in_Adjusted_Price,Relative_Change_in_Difference_Between_Listed_and_Adjusted_Price,Change_in_Fraction_of_Listings_with_Weekly_or_Monthly_Prices,Relative_Change_in_Fraction_of_Professional_Listings,Relative_Change_in_Average_Age_of_listings,Relative_Change_in_Mean_Description_Length,Relative_Change_in_Fraction_of_Hosts_that_are_Superhosts,minimum_nights,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,number_of_reviews,reviews_per_month,y
10,0.0,74.0,0.09975333720255364,0.011643934997098093,-0.03934026440764986,0.033134422110552786,0.053497030872596496,0.1969572121060179,-0.029487237626347612,0.4969305843820244,0.03603073772528414,-0.05450011094582777,0.14770149548495626,0.1313911987183537,0.0929391305904913,0.11734339752114331,0.1017005379109766,0.05114728272380031,0.019769908047766228,0.0410297883336628,0.034885385878054086,0.013519777950153373,0.03158865539157017,0.06968502618469474,0.23116762889037168,0.35801423953162614,-0.17637636725453054,0.02631578947368421
11,0.0,74.0,0.07475333720255362,-0.05277914192597882,-0.012380006620324395,-0.04504870129870131,-0.009273531897966314,-0.023895763325183894,0.040737306214814833,-0.07345010126980198,0.03271125573046613,-0.008594101850381036,0.0961098219698811,0.04230638379559071,0.06345710745167427,0.04519149082332219,0.005141325908571498,-0.007679276143954461,-0.01849720059001988,-0.020157993301159707,-0.010845309404019246,-0.000742103828427415,-0.0019141330826377108,-0.02616419305742314,0.10511432318658653,-0.02493722506263174,-0.05829164336021311,0.0
12,0.0,74.0,-0.05244331551711162,-0.07125355454265087,-0.059748427672955975,-0.01708333333333334,-0.02296526651993347,-0.006896731425309444,0.022195286247048307,-0.015060644196511375,0.022938497752524288,-0.004821634372118872,0.18491879426144553,-0.061171046524307826,-0.07523286859401612,-0.06740556128064212,-0.01900351552705172,-0.003525571670633757,0.008606465737610803,-0.011224467387538328,-0.010507965443370668,-0.00569832389527786,0.0030941027867738414,0.011967708203811824,0.030264266420301753,0.2171549077304351,0.26640659329984084,0.007017543859649123
13,0.0,74.0,-0.15759960397391692,-0.04350312382643132,-0.057242162008795575,-0.09375,-0.017210039834474222,0.05346680158774364,0.00632631028085355,0.01626370268567437,-0.036110264545249064,0.027765630278891784,-0.06782866761972442,0.14555747511368167,0.11078953467375813,0.051284687240340965,-0.04428057543315786,0.04170893469112714,0.039466506596328575,0.05250423746633975,0.034445965017860944,0.029729599331569077,0.02263134466719118,0.04355599230488032,0.11128966870339368,-0.3658445474850557,-0.07345366962126096,0.0
14,0.0,74.0,-0.07286571041649398,-0.1520465411933781,-0.008612064036592336,-0.05161516853932585,0.011134631367339831,-0.049006534469723806,-0.011103706123171048,-0.03195193082651057,0.13491625493239823,-0.006249032668739704,0.6066570065086675,-0.060906860781159256,-0.057278672233958106,-0.04262743277772951,-0.046631733381789914,-0.012768012840624201,0.01295165067600328,0.018508159562033943,-0.009573597245210331,-0.01966420234768051,-0.0014924392006744704,-0.0176543642955411,0.08714478107315407,0.5293728686625929,0.027181641816302754,-0.034354688950789226
15,1.0,74.0,-0.08176616125622677,-0.0917515035812965,0.018469656992084433,-0.0580043072505384,-0.04165241678066578,0.006727004269560022,-0.016403155247335266,0.045480429822402385,0.013325077349129614,-0.0024258558653323173,0.008594816418075885,0.0016846362292700645,-0.048109900212706114,-0.05246113249761425,-0.012410522334360838,-0.004208966577853656,0.0012443670494834257,0.001493124672177667,0.00037171729657461093,0.002164452442173304,0.002768192937632504,-0.0048848176396207935,-0.08807515036129139,-0.028236870877641457,-0.018315890480841424,-0.016697588126159554
16,1.0,74.0,-0.05050406292095766,-0.03609916134358841,0.10101010101010101,0.23571428571428577,-0.03648548026805659,0.008331452372827952,0.055691193794299404,0.10156837060930277,0.037590714922056234,-0.03193811511795349,0.06748864384132927,0.22986144466141423,0.34670659800795534,0.2946660636635667,0.03091065655829303,0.012195380210853033,0.004715495705830647,0.04583885836951337,0.011819321869343757,0.016052020381847568,0.016547931268589364,0.0033583743805034594,0.012742948718348919,0.22129301286117567,0.09531419393817703,0.05909090909090909
17,1.0,74.0,-0.010714273131167906,-0.14495802020244727,0.1111111111111111,0.28916256157635467,0.07411049526193453,0.08773438471693673,0.05312980887997329,0.09654468747265435,0.04834505796719971,0.06424630459587799,0.19197830997805412,0.05698321884201196,0.15433219241064822,0.2163040387215121,0.023979900045377832,0.019072478943539667,0.016800730627195046,0.011485270780631404,0.00572207148024787,0.011985072810197173,-0.02130463824908343,0.007731469279914114,0.08482417432898647,0.10414620073464748,-0.188286495912513,0.047473867595818814
18,1.0,74.0,-0.05555456797146274,-0.018422393666820733,0.06741573033707865,-0.14628571428571427,-0.10794117647058826,0.08292877697015255,-0.06848238690102045,0.30149520002125807,0.08462970571622969,-0.06914033710278417,9.573881123277287,0.18666690497318594,0.10956334737548645,0.06264175872767447,0.07227848045100353,-0.01874155936188116,-0.007459506743090157,0.0076565814101464905,-0.015080539602016075,-0.02216539424357698,0.000952084257124924,0.0021955095914121666,-0.03376917605464533,0.46537511959721556,0.31876979239377656,0.03667262969588551
19,1.0,74.0,0.04577830967720442,0.033867421780889445,0.19,0.12049689440993788,0.06372549019607843,-0.07458440199219729,-0.02579553549343927,0.028339340372195126,0.02169416066462836,-0.000894196546998148,0.7952189987000926,0.023736591074043023,0.04376970331755553,-0.030290397243670997,-0.05446137699899348,0.004906391129032484,-0.0023507402532921906,-0.01800587342441434,0.007188334685641503,0.006336342316700867,0.004317054875887629,-0.00014863576921839063,0.05771384955583713,0.23414074802343673,-0.030331361898033288,0.0
20,1.0,74.0,-0.11019673431575672,-0.2766428965681747,0.1111111111111111,0.19238095238095243,-0.044060867590279384,0.0670497451336739,-0.07299067956842503,0.1519615226055586,-0.0030727734960222437,-0.07046600470967287,0.05261330338459344,0.11279181989948173,0.16176859946942018,0.1529397942865027,0.1413287184607121,-0.007440383585578879,-0.016231144836111024,-0.006595623412794562,-0.002747662742910938,0.0057277237879493825,0.005827808781533082,-0.01064866267686003,-0.0659911449411177,0.14759102139602628,0.009912728332630516,-0.024390243902439025
21,1.0,74.0,0.01546815930126455,0.10799806087863381,0.07981220657276995,-0.10595238095238094,0.010695187165775388,-0.08924925333287781,-0.02931819059008499,0.0366111170411777,0.004709911808358204,-0.01595275475759313,0.16367749091625236,-0.07544793078090062,-0.06803989339525252,-0.07958356293492663,0.06680037469877985,0.004553601295069648,-0.008123649288110463,-0.0026156492082171226,-0.002078190296824603,0.0024685155816959814,0.029895759585430823,0.017250964717613365,0.02899410896950931,0.17675982295485135,0.217881389232645,-0.05508474576271186
22,1.0,74.0,0.11868785627096157,0.3906685154240883,0.0,-0.04733656174334139,0.08648459383753498,0.04126211030348592,-0.07869319059008498,-0.1566812392820262,0.008544792760926961,0.03486163918180082,0.1673438561965416,-0.11810001868466447,-0.08180188037525382,-0.13722507697644065,-0.1337462489847437,-0.019901583404986784,-0.018923851995964573,-0.010823515953411515,-0.003125115088457661,-0.012607969143449648,0.013690189931585262,-0.008604867056422098,-0.17527453638817708,-0.11745244901861475,-0.23326859052696014,-0.05172413793103448
23,1.0,74.0,0.03964268760315137,-0.06230461207734103,0.05714285714285714,0.07460317460317462,-0.0029411764705882804,-0.02367777909731994,0.005977978312889848,-0.06640056138384662,0.0051304207151694784,-0.01113868798429455,-0.17416988172316375,-0.017981429384272496,-0.024402585520219344,0.030071156424299805,0.09263371046827548,-0.00015163729087877334,-0.0018395204964585044,-0.00029848319816504557,0.004538769001400159,0.0022135238694817967,-0.002283314142355414,-0.003762609852963932,0.08152977964803726,0.03213341165948158,-0.027927514304836504,-0.060909090909090906
24,1.0,74.0,0.027778765361870628,0.05228467704024997,0.030303030303030304,0.0,-0.016734888939680448,-0.026445508874721524,0.012284459211094195,-0.10538343992823264,-0.03151377449314686,-0.0022829972275414806,0.12260109895378443,-0.07652686519806629,-0.10721057300173353,-0.101856041144336,-0.0672025383144583,-0.0028489128100474587,-0.004455393922919432,-0.006439800685326617,-0.0038136550000328773,-0.0002208445524331268,-0.006959403923067157,-0.0018030862230590588,-0.07773032999022368,-0.08477712823783123,-0.11044457992986058,-0.05238095238095238
25,1.0,74.0,-0.023336785753680478,-0.01442638967081674,0.032,0.019047619047619035,0.03167420814479638,0.020584053630664845,-0.05568434951841669,0.08319632294994936,0.08304912725225834,0.012090235193119334,0.3596605305548223,-0.07179985401855626,-0.08555682260126385,-0.0625200097144557,-0.07521364729034358,0.004437095523175832,0.0013903022875850126,0.001533474905164819,0.009268113843681569,-0.002041014539478098,0.0095749126961065,-0.0028335176628023918,-0.4118404133882885,0.28423661129728595,0.024996898968953463,0.0
26,1.0,74.0,-0.043628375352200766,0.11434088266081202,0.1,0.09855832241153345,0.0129124820659971,0.01929657341366242,-0.012416184738239328,-0.04793080069630279,-0.0004940795743529781,0.006487530762555526,-0.03581088252013705,0.0694392009516498,0.03767602776583601,-0.032687893870269435,-0.103702206470691,0.012857647252842795,0.013415935928603519,0.02684195163770043,-0.014228452727550496,0.011486951613375002,0.009902130346666505,0.0007331613557092593,-0.01918100669078998,0.04734239030729531,0.11145278491936383,0.02462169787124904
27,1.0,74.0,0.09398706686428981,0.22519869113073468,0.05625,0.0,0.022058823529411742,-0.031772523723172075,0.012013626687021411,-0.09007156958619571,-0.02908138453697148,0.005876329874956114,-0.11813623154865596,0.03740830653578786,0.07391102514964382,0.07579361708596427,0.040159919304185034,0.0009973980721033433,-0.0004105147125217387,-0.0056811857989464,0.002153188566193123,-0.0002763778360002629,-0.0031747478728845788,-0.0038311683532962306,0.044718389987096874,-0.10638566854600381,0.004778619468478462,0.03571428571428571
28,1.0,74.0,-0.022195921844320177,-0.08774328757005354,0.023255813953488372,0.019047619047619035,-0.030360531309297945,-0.01199380195351174,-0.02323505200965617,-0.010327289680111873,0.002567171862307827,0.0037601573356626297,-0.40016298085134006,0.03505199950036686,0.028986641465977236,0.03111877541041702,0.03482576981983254,-0.0021349273408975173,6.174886904898808e-05,-0.00935576490523494,0.0002536656860291694,-0.002750179477318614,-0.0020219565355370037,-0.0022105363836002496,-0.013924674704662438,-0.05750947605724671,0.006386082249891234,-0.02857142857142857
29,1.0,74.0,-0.19052673865791914,-0.39040755136626415,0.125,0.18071428571428572,-0.06960784313725493,-0.03503659099521539,-0.07884779788754945,0.01557766450265663,-0.08238341462553933,-0.014805955128650645,-0.2526983142766634,0.020925235725205327,0.024528531422594868,0.011250317058894177,0.09814466573271698,0.028679095335827555,0.012590204311405664,0.01501468254533742,0.03472474073528297,0.023653610281309922,0.0021411083825037328,0.02019855174699675,-0.11084427486887448,-0.08582585268465617,-0.2690325790643334,-0.014437242192103713
30,1.0,74.0,-0.12494850736540214,0.042789727545300485,-0.035,-0.016208791208791207,0.004201680672268893,0.09507554586390937,-0.03230764842141029,0.08163498356617019,0.005710615095770702,-0.0169592808620108,-0.007319836166897048,-0.12287200130543052,-0.11006746436102,-0.10565457993775146,-0.1323933102316691,0.0019513431605296416,0.0008579847022903292,0.01543437584638681,-0.005538086303266677,-0.008851631827122605,-0.008543276317180187,-0.005644449793107132,0.11124172308187275,-0.11448889802489018,0.029368818182674616,0.017414248021108178
31,1.0,74.0,0.03918803881933686,0.06262908497501934,0.0,0.06349206349206349,0.0832001278772378,-0.0007481768343703399,-0.03443594771484068,-0.0990300199658135,0.003307835792380711,0.0058485279131969894,0.30643266993629115,-0.011245886596593868,0.053190087564628286,0.057341529624391874,-0.012754754067306348,-0.005850816465853732,0.002406131692958717,-0.0072569372557346416,-0.012372604355212742,-0.0012627061642105444,-0.0026483871186570233,-0.000510997324621276,-0.06286918029469948,-0.10834121546754992,-0.05369585996119526,0.0
32,1.0,74.0,0.1266361920881498,0.1820247002228961,0.112,0.14725274725274728,0.026866515837104032,0.0698101009955664,0.018013740672497683,-0.029195031570672964,-0.015524230585316271,-0.005126791283333702,-0.1509607930412317,-0.024749136737033717,0.03164303019335063,0.09192316941318507,0.000440033203607304,0.009258147067897057,0.01602980671626502,0.005614743465227822,0.013548871545853899,0.004508915532499751,0.001114025019275055,0.02791844684442122,-0.003545985559049475,-0.13187785916819744,-0.0009323331553942604,0.002004008016032064
33,1.0,74.0,0.027273714856820064,-0.013876939121366186,0.07142857142857142,0.04935064935064937,-0.030907278165503538,0.0013029953443708941,0.004375592478698065,0.009658776307364003,-0.005201480381552437,-0.030043363223201593,-0.16065581507236043,0.07918195417609841,0.0678724936908301,0.08604872454890916,0.06374996366659628,0.011125567387657437,0.006949308276878464,0.012555141892173353,0.0024335303082670644,0.0003376115007344138,0.001215822194059846,0.004449071880831707,0.07432401029941056,0.10472746772420177,-0.015809822213771807,-0.0625
34,1.0,74.0,-0.087805650222545,-0.05078170102612809,0.0,0.010897659797415304,-0.026854219948849123,-0.01597841650225834,0.024710368248256426,0.09612039440918049,-0.03019213422485083,0.010903639680323048,0.09274698151562391,-0.006415284672885435,-0.01252119526613682,0.015161880118261972,0.009297393795774517,-0.0037602504047051003,-0.005334167765101894,-0.0018359785040265274,-0.0033930620063726937,-0.0010108433984343241,-0.0034347705457422307,-0.0038041580699847925,0.08689335478816124,-0.05895409790514143,-0.07819938527315022,-0.01694915254237288
35,1.0,74.0,0.0496251360454506,-0.08713275307485456,0.0,0.07904761904761903,0.047058823529411764,-0.01704941021733697,0.04764494156200064,-0.12375338108142302,-0.008428312959704172,0.009116228261971289,-0.19097027590791313,0.033688372051560056,0.10891651912299749,0.11232332504391818,0.12254664649559745,-0.007489732764050701,0.0027475421003224304,0.020566860863473112,-0.0011185878604114729,0.0018528720667786108,-0.011198222626730203,-0.0038109250147736937,0.028175132689858835,0.15785241532033153,-0.01677662249594164,-0.04285714285714286
36,1.0,74.0,0.07345945283360289,0.08040166784380795,0.045454545454545456,0.04404761904761906,0.062003727110678974,0.08160043842572062,-0.005483153817426534,-0.027829909406551417,-0.016161236260599617,-0.01602940952722324,-0.12964624924907436,-0.045968100467189243,-0.040896424114420404,-0.036609941921210476,0.01744666251741868,-0.003786100458825213,-0.0013529404545030144,-0.012835068131051406,0.0005312372390306108,-0.0006649250496212234,0.01941023022205217,0.003191949495444383,-0.08266691028612115,-0.014486322374681448,0.09239986079299317,0.011585365853658536
37,1.0,74.0,-0.01224410484967886,0.011594758991841356,-0.0625,-0.17539682539682538,0.0,-0.10948944697736629,0.02913534300806131,-0.13231039377835146,0.01559533681911571,-0.038674742509993,-0.07834813541038269,-0.09030536472023543,-0.17835399648837902,-0.28358914118305967,-0.22844231200773024,0.015710183261259805,-0.0009209973967500287,0.014110920019340183,0.015772367878090138,0.00528073359034626,0.006818937860858241,-0.0009462044232840961,0.18986689202003187,0.3016100176263977,0.5438423732803102,-0.017142857142857144
38,1.0,74.0,0.06342938924778863,0.06446530686793864,0.0,0.00646900269541778,0.047058823529411764,-0.0013591820738700355,-0.006308484876692347,-0.03295876469316128,-0.026910051142557918,0.02669293654348568,-0.005360039433894209,0.06547510020030833,0.06639737878042318,0.03433675440972289,-0.0046047962199640136,0.0037197253495510115,-0.0015533472123454325,0.003444551474472087,0.011814263116994031,0.002845756876245633,0.012160466863029781,0.004852013644283516,0.041781057413079525,-0.019501279128972135,0.0741587968899228,-0.01676056338028169
39,1.0,74.0,0.09505149263459789,0.14278972754530048,0.09090909090909091,0.14404761904761904,0.14705882352941174,0.012754660110952831,-0.004457463149937668,-0.0749140263048054,0.03975701091296122,0.03031911448734241,-0.07337425927117196,-0.0064725480530889445,0.02329312204102507,0.02804418414917409,-0.044238237614454945,0.006075771328135921,0.010612370065691237,0.0059694434401605274,0.00707038864462543,0.0034298072644034817,0.022778525290334105,0.002419282061039912,-0.053048668323631476,0.008874283538018085,0.10381700619073997,0.025364065965859776
40,1.0,74.0,0.007600512242441071,-0.11093576265077795,-0.0319634703196347,-0.025396825396825418,-0.02239724341619498,-0.014295095743916242,-0.0043649407716390975,-0.015361632861735613,-0.01659362903223846,0.01182093805286439,-0.13710977795974694,-0.04801189719628085,-0.058581647305850026,-0.07744191768632352,-0.019828290859639816,0.007382830566310508,0.0034892681466384915,0.009508302364241722,0.0022868096736506508,-0.001623097009997178,0.0006085078095260203,0.007521228827707192,0.06805583736457116,0.11568740725557006,-0.013285940159509707,-0.009900990099009901
41,1.0,74.0,-0.11674337916027389,-0.12156924681367388,0.10476190476190476,0.05508365508365509,-0.05294117647058827,0.001082052266284883,0.04898865137747126,0.10182870509229067,-0.05026158470039128,0.05160382556684435,0.09977182738501703,0.11963879201502436,0.09268510913563877,0.04209163805456012,0.002170908637280977,-0.003691252101452044,-0.019348357965874745,-0.0005814168569903662,-0.011582860429947267,-0.0069247525323471,-0.000731434955155796,0.010254560553005339,0.1989092369254537,0.0838333958097219,0.16314385329493064,0.01549053356282272
42,1.0,74.0,-0.03824776914847994,-0.0587662065830357,-0.025714285714285714,-0.07104247104247102,0.005870897531359165,0.005850031790174459,0.00031478831250308925,0.08542257634091469,0.016163617314765948,0.0019725200284972082,0.04147757147365741,-0.011011241790704118,-0.0336689029597782,-0.026203171007568027,0.0032384155515027546,-0.006491598860178387,-0.001583622117491701,-0.0018310572738968398,-0.005739072483942703,-0.005133266422929817,0.000550999051530747,-0.001857512147754653,0.045918255390782786,0.04689812344268618,-0.018343767263997862,0.01959731543624161
43,1.0,74.0,-0.047417643167871226,-0.008321383565810636,0.0033444816053511705,0.019047619047619035,-0.000828500414250255,0.034269671293503,0.042326952359882514,0.04666983603853375,0.011321959428196922,-0.03837437594017922,-0.15419578836941875,-0.06476817656283929,-0.04426420641580231,-0.03716554959812923,-0.02758595419925669,0.007047054619807657,0.003293501952851571,0.008806995527686441,-0.005807214602279065,-0.00151041583158516,-0.003653762258328383,0.0069711368287605265,0.11814434087110234,-0.0015827536210601956,0.14757431185245767,-0.047619047619047616
44,1.0,74.0,-0.035424697841592634,-0.11387693912136619,0.050119331742243436,0.025000000000000022,-0.0029411764705882804,0.015157074987924235,0.013286759284601712,0.125982213746583,-0.003936930554484998,-0.022956200872881347,-0.16350589749803962,0.0011757853273105523,-0.0065709579116470795,-0.021335586466253387,-0.08700917654400897,-0.00033693453322639793,0.0024058483939877542,-0.012258044727389835,-1.3552119453436734e-05,-0.0005515179238184003,-0.0072494586551220585,-0.0058042582284161355,0.11451457680576657,0.032389634446248594,-0.05571858354085844,-0.008695652173913044
45,1.0,74.0,-0.030662793079687778,0.19802782278339573,0.0,-0.06428571428571428,-0.03294117647058825,0.01736069725112943,0.008683269427884457,-0.13139091432207023,-0.04198110788350972,-0.0565732623946102,-0.22184077992205667,0.15675675890412027,0.1458335644265668,0.04129630404981999,-0.07863205961668143,0.05153306724674976,0.032275561011902744,0.056756791218854026,0.03036171111988753,0.015119322863301593,0.03732294986571519,0.037009674896147864,0.06565658276405861,-0.08503996934289873,-0.05940638996695591,0.02127659574468085
46,1.0,74.0,0.03118561492256633,0.09588637448810128,0.041666666666666664,-0.004208194905869322,0.02523678963110665,-0.005106813812690958,-0.02225878250732527,0.12962435087346116,-0.039433059730630514,0.005896785354309625,-0.1714170641161242,0.05882328232439049,0.08338293269022351,0.04714649706091034,0.007261170378948592,-0.012984564406431729,-0.013673893119837171,-0.01346162464420504,-0.016574635155565516,-0.007302815970092164,-0.0004964681507441003,-0.0080668207611795,-0.07261834985049663,-0.04165783590673383,0.09803241299983162,-0.009345794392523364
47,1.0,74.0,0.04870228628539153,0.07898020373577666,0.07142857142857142,0.04904761904761906,0.09117453687589433,-0.01979488825351261,0.06813220623531183,0.040565942173642344,-0.008629915498261028,-0.014831723011561382,-0.07810823702745492,0.047932794114779353,0.03260771658432471,0.023524829091367883,0.030443166216124466,0.01243997171906852,0.003829609962662823,0.027138094523558712,0.0023140487709547063,0.0023353798951248946,0.02582705362534948,0.00877061187078076,0.14848430504794077,0.12429909080929372,0.10058310856121211,-0.12162162162162163
48,1.0,74.0,-0.05589378099724296,0.30925738923684276,0.0,-0.03167701863354039,-0.027183600713012512,0.09096665084190048,0.012913990893799937,0.061235345871899494,0.06772407345851954,-0.03346397582616332,0.006191180369952726,0.03644933385799898,-0.02061577190307806,-0.07631382404550607,-0.08242800324787797,0.0020247783000550733,-0.01254753817030793,-0.014698655526209668,-0.0015104320942984947,0.008669520367428702,0.05765076921072406,0.024926469876976706,0.08144821524970262,0.03098221711559726,0.5168403930344702,-0.025
49,1.0,74.0,-0.20328184069873545,-0.13679360578803285,0.10837438423645321,0.04935064935064937,-0.019607843137254943,-0.10456058292089271,0.03366635997171276,-0.1257592312937456,-0.06277363368917845,-0.005730376480439571,-0.14888148956743735,0.1728930778683006,0.1566489097735172,0.06637900638036365,-0.06982902621442655,-0.00786873345939867,-0.01014663779385762,-0.005811763735654341,0.008241865735579383,0.0008571010054616785,0.004968304734152153,-0.01515624110353721,0.0940410761226369,0.06321340292872499,0.07657510406879775,-0.06666666666666667
50,1.0,74.0,-0.0733313456492305,-0.06387693912136619,0.02564102564102564,0.07460317460317462,-0.019607843137254943,0.05840132422487798,0.03434311304027804,0.1536815294122257,0.02445789895029463,0.014890892107093344,-0.15257372622104082,0.07967345724538488,0.08012869823150642,0.07364598913022752,0.11042753408114692,-0.0037346552952255583,0.0011103575767026433,-0.007484463045913341,-0.014603431237892905,-0.009787793299911475,0.006380015443496732,0.009297001435946983,0.18483381753052947,0.08022182520096963,-0.001251789235135331,0.05263157894736842
